rider_id,wtp,tolerance,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,solo_length,j_solo_length,price,converted_or_not,queue_size_before,queue_size_after,match,match_idx,trip_length,shared_length,solo_length_without_match
75.38721236531609,0.4742808408422367,26.03591976368524,41.968069,-87.7215590627,41.9292973683,-87.7980321814,4.7559991710646825,-1,0.5277777777777778,0,22,22,-1,25,-1,-1,-1
76.81217841744889,0.6592020802269123,1.3587859419552788,41.9243470769,-87.7347397536,41.9535821253,-87.7234523905,2.1016033057918224,-1,0.5277777777777778,1,22,23,-1,25,-1,-1,-1
77.04314762645677,0.3917258016107809,3.7432057040216726,41.9012069941,-87.6763559892,42.001571027,-87.6950125892,7.000448468346379,-1,0.5277777777777778,0,23,22,-1,25,-1,-1,-1
79.26569394967285,0.775191867224928,169.3561034152598,41.7974277095,-87.6890166432,41.8563332167,-87.6595642391,4.343291035002362,-1,0.5277777777777778,1,22,23,-1,25,-1,-1,-1
81.37539391371297,0.4977197158285125,90.75769772930282,41.7412427285,-87.551428197,41.728182061,-87.5964755956,2.491785795722499,-1,0.5277777777777778,0,23,23,-1,25,-1,-1,-1
83.0300276017859,0.8781576015456563,78.93912519294202,41.942859303,-87.717503858,41.8853000224,-87.6428084655,5.528636518393837,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
83.46941938611316,0.45605621743386127,160.7149907664645,41.7065878819,-87.6233665115,41.8129489392,-87.6178596758,7.354327865119138,-1,0.5277777777777778,0,24,24,-1,25,-1,-1,-1
84.08290960838913,0.6516541506167737,53.38971304186049,41.8909220259,-87.6188683546,41.8852813201,-87.6572331997,2.0114755991872943,-1,0.5277777777777778,1,24,23,-1,25,-1,-1,-1
85.03389378278631,0.45788404862983617,42.658146720662224,41.9386661962,-87.7112105933,41.9442266014,-87.6559981815,2.8634567271823306,-1,0.5277777777777778,0,23,23,-1,25,-1,-1,-1
87.8249941643956,0.788875277760547,136.38154265818326,41.9067077917,-87.6846859492,41.7904693995,-87.6012851221,9.106454417810466,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
89.66534717898408,0.4051620942326992,22.19177452414916,41.9798553089,-87.6940960217,41.9283913974,-87.7049072355,3.5989495994710583,-1,0.5277777777777778,0,24,23,-1,25,-1,-1,-1
92.77168302672868,0.7173331881853506,20.865631283289762,41.8950334495,-87.6197106717,41.8809944707,-87.6327464887,1.1791937881046692,-1,0.5277777777777778,1,23,23,-1,25,-1,-1,-1
93.13360384279771,0.5068596956293814,93.35545589325972,41.7697780588,-87.7269298425,41.7929819032,-87.7242081939,1.609353672469436,-1,0.5277777777777778,0,23,23,-1,25,-1,-1,-1
93.38623348263128,0.36223447187099356,27.721963942191095,41.8809944707,-87.6327464887,41.8852813201,-87.6572331997,1.2939671291410526,-1,0.5277777777777778,0,23,22,-1,25,-1,-1,-1
100.38398813972775,0.4442842499433609,12.415926656078378,41.8741766252,-87.6618611238,41.8563332167,-87.6595642391,1.2385140131261934,-1,0.5277777777777778,0,22,17,-1,25,-1,-1,-1
112.11586564170966,0.5193768023853369,60.416532448605125,41.6636706517,-87.5409355129,41.7065878819,-87.6233665115,5.1850299498531145,-1,0.5277777777777778,0,17,17,-1,25,-1,-1,-1
112.49440617825155,0.40246135565389257,158.02376747200574,41.7632467988,-87.6161341112,41.9442266014,-87.6559981815,12.671693076989513,-1,0.5277777777777778,0,17,16,-1,25,-1,-1,-1
113.96793641588188,0.624912895899541,14.24072246702219,41.8361501547,-87.6487879519,41.874005383,-87.6635175498,2.723178222881713,-1,0.5277777777777778,1,16,17,-1,25,-1,-1,-1
116.00885968121193,0.7597938074521615,17.914934210242897,41.9192250505,-87.671445766,41.8792550844,-87.642648998,3.1336858812366755,-1,0.5277777777777778,1,17,18,-1,25,-1,-1,-1
117.75461625397874,0.6518336737348785,25.04610825285776,41.8174924901,-87.686845262,41.8474315472,-87.6635286858,2.391643649258435,-1,0.5277777777777778,1,18,19,-1,25,-1,-1,-1
118.02929593850112,0.7620789156729837,82.88274992527099,41.8788655841,-87.6251921424,41.874005383,-87.6635175498,2.000081126165012,-1,0.5277777777777778,1,19,20,-1,25,-1,-1,-1
118.42296494418022,0.4266853042274479,48.40385094186167,41.8173662079,-87.6988607973,41.8390869059,-87.714003807,1.6911838212582744,-1,0.5277777777777778,0,20,20,-1,25,-1,-1,-1
119.95765071360192,0.40210872636929074,69.79420082644245,41.8792550844,-87.642648998,41.8809944707,-87.6327464887,0.5233994908075175,-1,0.5277777777777778,0,20,20,-1,25,-1,-1,-1
122.31678403914826,0.422409138917769,148.77378278037514,41.7718485152,-87.695666342,41.7615779081,-87.5727819867,6.372386040569223,-1,0.5277777777777778,0,20,19,-1,25,-1,-1,-1
124.5144310607886,0.3553934349127512,86.18155387437608,41.9066385418,-87.6895798343,41.8792550844,-87.642648998,3.066930224709535,-1,0.5277777777777778,0,19,18,-1,25,-1,-1,-1
126.10658755521735,0.7170297981487561,42.39741861984659,41.9751709433,-87.6875155152,41.9867117999,-87.6634164054,1.4723877035982313,-1,0.5277777777777778,1,18,19,-1,25,-1,-1,-1
126.28980230051357,0.7655867555128371,1.2131677234420115,41.8994222543,-87.684490122,41.8950334495,-87.6197106717,3.3453310967372953,-1,0.5277777777777778,1,19,20,-1,25,-1,-1,-1
126.93400946004485,0.40487363612559096,2.775028906539777,41.859349715,-87.6173580061,41.8792550844,-87.642648998,1.8933633988675935,-1,0.5277777777777778,0,20,18,-1,25,-1,-1,-1
133.64397453705828,0.8712499880519357,16.87946792126535,41.9145857091,-87.6459662069,41.8852813201,-87.6572331997,2.106017881658992,-1,0.5277777777777778,1,18,18,-1,25,-1,-1,-1
134.8377944230018,0.8761420143632112,18.054604777885732,41.9636331692,-87.6523653588,41.8852813201,-87.6572331997,5.419377808081253,-1,0.5277777777777778,1,18,19,-1,25,-1,-1,-1
135.42180376652212,0.7210900166650023,81.09616012179578,41.8555013528,-87.683227168,41.922082541,-87.6341560931,5.247251595132813,-1,0.5277777777777778,1,19,20,-1,25,-1,-1,-1
135.98129342983626,0.45537648860467667,72.24672601208192,41.9164733164,-87.6411836567,41.8852813201,-87.6572331997,2.3078032421944905,-1,0.5277777777777778,0,20,19,-1,25,-1,-1,-1
137.92030721467975,0.8312397976379262,77.62143112547864,41.9293297134,-87.7119742544,41.8792550844,-87.642648998,4.967825208433829,-1,0.5277777777777778,1,19,20,-1,25,-1,-1,-1
139.0981460149667,0.6362217601939297,9.579828966446659,41.9243470769,-87.7347397536,41.874005383,-87.6635175498,5.051186381969148,-1,0.5277777777777778,1,20,21,-1,25,-1,-1,-1
139.66364259788386,0.7287788268115812,294.3176710587518,41.8351179863,-87.6186777673,41.7174930361,-87.6488950721,8.274910334542614,-1,0.5277777777777778,1,21,21,-1,25,-1,-1,-1
143.13910929159175,0.7091146992199695,98.44573900886823,41.9416281,-87.6614433685,41.9147473049,-87.6540070286,1.8962157569299203,-1,0.5277777777777778,1,21,22,-1,25,-1,-1,-1
143.57853037811446,0.8179822774520672,9.228597622432067,41.9798553089,-87.6940960217,41.8679024175,-87.6429586652,8.16972060504735,-1,0.5277777777777778,1,22,23,-1,25,-1,-1,-1
143.87633931275485,0.6389507575764772,70.13857219758087,41.9005603836,-87.6941973701,41.8809944707,-87.6327464887,3.437665749016203,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
144.5684834899874,0.368439736286294,49.06342514411101,41.9160052737,-87.6750951155,41.8809944707,-87.6327464887,3.2549889665910707,-1,0.5277777777777778,0,24,24,-1,25,-1,-1,-1
145.43946726447695,0.7824668572247773,61.504927451684395,41.9015669095,-87.6384040116,41.8809944707,-87.6327464887,1.4508997251250537,-1,0.5277777777777778,1,24,25,-1,25,-1,-1,-1
147.84494301615362,0.3551946352373344,78.88952486913192,41.8983317935,-87.6207628651,41.8809944707,-87.6327464887,1.347174411778701,-1,0.5277777777777778,0,25,23,-1,25,-1,-1,-1
151.37013752252543,0.8043768226062171,53.128305178459144,41.8909220259,-87.6188683546,41.8679024175,-87.6429586652,2.016320163070321,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
151.96124507170518,0.6308715399988412,20.72779731230088,41.8174924901,-87.686845262,41.814440937,-87.7307334535,2.269820767136126,-1,0.5277777777777778,1,24,23,-1,25,-1,-1,-1
153.00789813445803,0.8247190231030259,39.23669962271879,41.8785943576,-87.7302324284,41.8601900192,-87.7172201,1.4370986054525359,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
154.5545603307297,0.8583016476654315,113.20955164656289,41.8424806367,-87.719625507,41.8441449609,-87.6829962096,1.888910833787158,-1,0.5277777777777778,1,24,25,-1,25,-1,-1,-1
155.1547095056512,0.6122925095417886,130.272174800752,41.942577185,-87.6470785093,41.8852813201,-87.6572331997,3.9930487702462614,-1,0.5277777777777778,1,25,25,-1,25,-1,-1,-1
158.70087135704242,0.7591384796710156,27.725256670174986,41.7324415173,-87.6387390279,41.7424875717,-87.6300448953,0.8262718197134122,-1,0.5277777777777778,1,25,25,-1,25,-1,-1,-1
167.7751311021178,0.5559765030083225,222.62715887636205,41.8089162826,-87.5961833442,41.8129489392,-87.6178596758,1.1505506232344267,-1,0.5277777777777778,1,25,25,-1,25,-1,-1,-1
171.191094431829,0.8133070980103185,133.04891855355254,41.7457577128,-87.7083657043,41.7615779081,-87.5727819867,7.073588254766101,-1,0.5277777777777778,1,25,26,-1,25,-1,-1,-1
172.1611329843433,0.49040037783887047,54.53150398716131,41.8849871918,-87.6209929134,41.9049353016,-87.6499072264,2.0275883486258963,-1,0.5277777777777778,0,26,25,-1,25,-1,-1,-1
173.69235040064692,0.4313354836532675,12.57177928868023,41.8809944707,-87.6327464887,41.8983317935,-87.6207628651,1.347174411778701,-1,0.5277777777777778,0,25,24,-1,25,-1,-1,-1
180.26042750611006,0.6185603758032426,215.81992346057064,41.9383912577,-87.6385749205,41.8853000224,-87.6428084655,3.674707950109898,-1,0.5277777777777778,1,24,25,-1,25,-1,-1,-1
183.5989812051193,0.7474338722012162,110.82089463870521,41.9002212967,-87.6291051864,41.8852813201,-87.6572331997,1.7772174745934786,-1,0.5277777777777778,1,25,25,-1,25,-1,-1,-1
188.75763556609385,0.6815715578664323,8.158840192412832,41.7402057565,-87.6159695226,41.899602111,-87.6333080367,11.04936660536928,-1,0.5277777777777778,1,25,26,-1,25,-1,-1,-1
189.01474613249476,0.5720072387183072,31.099179632214913,41.9218774613,-87.6640782395,41.9049353016,-87.6499072264,1.3788300359574963,-1,0.5277777777777778,1,26,27,-1,25,-1,-1,-1
191.3956051579632,0.738813730493133,103.59510230061078,41.9347624564,-87.6398538587,41.8809944707,-87.6327464887,3.732947122284777,-1,0.5277777777777778,1,27,27,-1,25,-1,-1,-1
192.89212509369344,0.6980139597093982,27.697003620143484,41.8983317935,-87.6207628651,41.8774061234,-87.6219716519,1.4471623930589435,-1,0.5277777777777778,1,27,28,-1,25,-1,-1,-1
194.9445925351202,0.7916707594620668,152.39509229234028,41.8847677845,-87.6841474493,41.8774061234,-87.6219716519,3.238654811176551,-1,0.5277777777777778,1,28,28,-1,25,-1,-1,-1
197.29928041108025,0.875684172972391,27.797207008909023,41.8565067379,-87.6522612961,41.8809944707,-87.6327464887,1.9674452234853366,-1,0.5277777777777778,1,28,29,-1,25,-1,-1,-1
198.89610259024911,0.47029540205356724,31.85960981582509,41.7441995348,-87.5863483178,41.8788655841,-87.6251921424,9.51714079310716,-1,0.5277777777777778,0,29,29,-1,25,-1,-1,-1
199.5566007344272,0.6070427623395218,34.03228251216197,41.795430631,-87.6964352325,41.8090182499,-87.6591665992,2.136828062055096,-1,0.5277777777777778,1,29,29,-1,25,-1,-1,-1
200.98948797726163,0.64528498318784,5.164763703567132,41.9284315635,-87.6999685912,41.8983317935,-87.6207628651,4.5727536757463625,-1,0.5277777777777778,1,29,30,-1,25,-1,-1,-1
201.49964803817886,0.5714968005398604,3.8272032536484666,41.8129489392,-87.6178596758,41.874005383,-87.6635175498,4.829043781926401,-1,0.5277777777777778,1,30,27,-1,25,-1,-1,-1
207.5539778807246,0.4286415580438085,58.82150688394816,41.9425851797,-87.6566440918,41.8991556134,-87.6262105324,3.3841016530261183,-1,0.5277777777777778,0,27,27,-1,25,-1,-1,-1
211.48299941651533,0.7186924561305739,36.34190138360782,41.8759663,-87.6937939017,41.8809944707,-87.6327464887,3.1597022065013673,-1,0.5277777777777778,1,27,28,-1,25,-1,-1,-1
211.4975912950603,0.8169361663744792,18.415790917983482,41.8950334495,-87.6197106717,41.785998518,-87.7509342894,10.118364855606794,-1,0.5277777777777778,1,28,27,-1,25,-1,-1,-1
216.12868601221567,0.8586646795140918,26.791380221585396,41.8416911186,-87.6125639471,41.8792550844,-87.642648998,3.0220793370505104,-1,0.5277777777777778,1,27,27,-1,25,-1,-1,-1
216.6051372854981,0.4604963755385444,127.76517034563447,41.7615779081,-87.5727819867,41.7412427285,-87.551428197,1.7848449605646863,-1,0.5277777777777778,0,27,27,-1,25,-1,-1,-1
217.21157955538266,0.6762901147656943,121.28279747027378,41.8788655841,-87.6251921424,41.7923572233,-87.6179313803,5.9888339037714955,-1,0.5277777777777778,1,27,28,-1,25,-1,-1,-1
218.71641813924558,0.6685858040180517,8.810420874123164,41.906025969,-87.6753116216,41.8920421365,-87.6318639497,2.4343686273427765,-1,0.5277777777777778,1,28,28,-1,25,-1,-1,-1
220.17318015905332,0.5990939141467209,25.516470274594518,41.9431550855,-87.640698076,41.9576519161,-87.6915302475,2.7975439625462726,-1,0.5277777777777778,1,28,29,-1,25,-1,-1,-1
220.36960303764613,0.37529027771510404,36.13864448995274,41.8559343655,-87.668574537,41.8631181033,-87.672920435,0.5444046249752456,-1,0.5277777777777778,0,29,22,-1,25,-1,-1,-1
230.1809665919126,0.7477449506323464,38.62144207892637,41.9074919303,-87.6357600901,41.8809944707,-87.6327464887,1.837349255605652,-1,0.5277777777777778,1,22,23,-1,25,-1,-1,-1
232.3152141379987,0.49002121924335595,2.1745553372851814,41.9243470769,-87.7347397536,41.874005383,-87.6635175498,5.051186381969148,-1,0.5277777777777778,0,23,22,-1,25,-1,-1,-1
233.8392568552065,0.4401726332914455,182.266008653721,41.8502663663,-87.667569312,41.7402057565,-87.6159695226,8.055599539126897,-1,0.5277777777777778,0,22,22,-1,25,-1,-1,-1
234.9110207045456,0.4413568968376008,9.35750344674141,41.9477915865,-87.6838349425,41.874005383,-87.6635175498,5.204076160021447,-1,0.5277777777777778,0,22,22,-1,25,-1,-1,-1
235.26082337853822,0.6959355370215736,33.226195747282155,41.6636706517,-87.5409355129,41.7065878819,-87.6233665115,5.1850299498531145,-1,0.5277777777777778,1,22,23,-1,25,-1,-1,-1
236.27861961360443,0.867582842148483,175.76408931591632,41.9362371791,-87.6564115308,41.8852813201,-87.6572331997,3.5209680301978747,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
241.50095696905944,0.3562606861719105,59.93342871248456,41.9074128162,-87.6409015248,41.8809944707,-87.6327464887,1.872902261591864,-1,0.5277777777777778,0,24,23,-1,25,-1,-1,-1
242.53977498147592,0.7981010979420157,91.67373471879756,41.8847677845,-87.6841474493,41.8774061234,-87.6219716519,3.238654811176551,-1,0.5277777777777778,1,23,20,-1,25,-1,-1,-1
248.29454082869867,0.8131419246382883,3.776163772877641,41.7615779081,-87.5727819867,41.8788655841,-87.6251921424,8.54133809198434,-1,0.5277777777777778,1,20,20,-1,25,-1,-1,-1
249.60029951719366,0.4277647041850624,19.784927528097256,41.949829346,-87.6439653703,41.814440937,-87.7307334535,10.364760375082797,-1,0.5277777777777778,0,20,20,-1,25,-1,-1,-1
250.03586201120305,0.5772314703237225,8.35614265556354,41.8983317935,-87.6207628651,41.8852813201,-87.6572331997,2.0812731235513238,-1,0.5277777777777778,1,20,21,-1,25,-1,-1,-1
251.76564098276478,0.7880716985098497,118.05503655549097,41.8921964292,-87.6842894005,41.8809944707,-87.6327464887,2.761919889782329,-1,0.5277777777777778,1,21,21,-1,25,-1,-1,-1
253.04469164470044,0.8023343558794588,379.220669380235,41.7978270187,-87.6037457654,41.8909220259,-87.6188683546,6.479178696646246,-1,0.5277777777777778,1,21,22,-1,25,-1,-1,-1
253.3626583030081,0.542724716985339,51.68914347453796,41.6738199043,-87.6357397768,41.6601360507,-87.60284764,1.9432189358798977,-1,0.5277777777777778,1,22,23,-1,25,-1,-1,-1
255.71505681475406,0.49131008026024026,12.53957559946637,41.9066507664,-87.6653376596,41.8849871918,-87.6209929134,2.727982269698528,-1,0.5277777777777778,0,23,23,-1,25,-1,-1,-1
256.8273944228865,0.8184580866678962,104.04466941331958,41.9124318691,-87.6701891476,41.8809944707,-87.6327464887,2.9028046258675633,-1,0.5277777777777778,1,23,24,-1,25,-1,-1,-1
256.9552286504055,0.6040273860806334,50.801563098338484,41.8995897957,-87.6747191345,41.8853000224,-87.6428084655,1.9153511732562751,-1,0.5277777777777778,1,24,25,-1,25,-1,-1,-1
257.8420404051054,0.48896452389377537,90.5511088348298,41.8919715078,-87.6129454143,41.9578433752,-87.676373281,5.5987656615961665,-1,0.5277777777777778,0,25,24,-1,25,-1,-1,-1
259.23879894737064,0.6765927961834746,241.71503752471156,41.874005383,-87.6635175498,41.9012069941,-87.6763559892,1.9920920657050678,-1,0.5277777777777778,1,24,25,-1,25,-1,-1,-1
261.2516433634952,0.7797793529456944,23.352773718590672,41.8853000224,-87.6428084655,41.8809944707,-87.6327464887,0.596993445391089,-1,0.5277777777777778,1,25,25,-1,25,-1,-1,-1
262.74007766535965,0.4330460893765472,114.38924863786951,41.8920421365,-87.6318639497,41.8809944707,-87.6327464887,0.7646697018195042,-1,0.5277777777777778,0,25,25,-1,25,-1,-1,-1
263.1145844298879,0.795337374462624,173.3692972123172,41.8420111804,-87.6220364612,41.8809944707,-87.6327464887,2.7492929649707767,-1,0.5277777777777778,1,25,26,-1,25,-1,-1,-1
263.3814763519767,0.6186287060335005,43.53601670322714,41.935983574,-87.6758219283,41.9049353016,-87.6499072264,2.5252745172085045,-1,0.5277777777777778,1,26,27,-1,25,-1,-1,-1
264.41318519362125,0.3832994292060369,17.482963840578215,41.8789144956,-87.7058971305,41.899602111,-87.6333080367,3.997925394325158,-1,0.5277777777777778,0,27,27,-1,25,-1,-1,-1
265.73991657160724,0.7161751331182866,16.72957710459732,41.9528229157,-87.6532439924,41.9218774613,-87.6640782395,2.209449458168334,-1,0.5277777777777778,1,27,28,-1,25,-1,-1,-1
265.98775531935803,0.7886226264773138,201.6671234369103,42.001571027,-87.6950125892,41.96581197,-87.6558787862,3.1849826565010004,-1,0.5277777777777778,1,28,29,-1,25,-1,-1,-1
267.30514471169175,0.4382346787635783,32.40717215333473,41.9000696026,-87.7209182385,42.0096228806,-87.6701668569,8.006018313705983,-1,0.5277777777777778,0,29,26,-1,25,-1,-1,-1
269.3620060452734,0.4316754668214094,2.212917438930101,41.9074919303,-87.6357600901,41.8809944707,-87.6327464887,1.837349255605652,-1,0.5277777777777778,0,26,25,-1,25,-1,-1,-1
272.4724854907648,0.4201505069848952,47.922159576748655,41.8925368719,-87.6598643178,41.8809944707,-87.6327464887,1.6067664077385904,-1,0.5277777777777778,0,25,25,-1,25,-1,-1,-1
274.1670248962804,0.772369899962705,328.2455097096073,41.9557717866,-87.7012131039,41.938232293,-87.6467820813,3.048399946700176,-1,0.5277777777777778,1,25,26,-1,25,-1,-1,-1
275.7509965405441,0.7423778112075289,118.6977276771601,41.8995897957,-87.6747191345,41.8849871918,-87.6209929134,2.9417459833119732,-1,0.5277777777777778,1,26,26,-1,25,-1,-1,-1
